ticker,sector_group,potential_score,valuation_score,quality_score,growth_score,sentiment_score,fwd_return,fwd_return_net,decile,regime_label
A,healthcare,42.33,54.04,64.9,35.39,33.61,-0.004316652033947932,-0.008316652033947932,5,R3
AAOI,tech_hardware,34.86,0.0,7.62,34.55,100.0,0.6356107660455488,0.6256107660455488,3,R3
AAON,industrials,45.56,5.75,50.49,89.58,57.69,0.6583766056299534,0.6483766056299534,6,R3
AAP,consumer_disc,24.88,76.12,33.7,21.43,1.32,-0.2250560055143891,-0.2350560055143891,2,R3
AAPL,tech_hardware,58.21,25.77,91.28,48.94,80.0,0.2362510495382033,0.2322510495382033,9,R3
AAT,reits,33.97,55.34,50.36,40.59,7.86,0.10685071574642135,0.09685071574642136,3,R3
ABBV,healthcare,32.14,39.27,73.22,33.78,27.03,0.17201802563019286,0.16801802563019286,3,R3
ABCL,healthcare,18.43,26.94,52.0,7.46,46.62,-0.48861646234676004,-0.49861646234676005,1,R3
ABG,consumer_disc,67.38,82.82,53.43,92.31,61.02,0.05702982619904873,0.047029826199048726,10,R3
ABM,industrials,47.03,60.54,30.31,86.36,33.93,0.15252239509665255,0.14252239509665254,6,R3
ABNB,consumer_disc,71.85,58.97,83.05,64.29,83.33,-0.04781842221242827,-0.05181842221242827,10,R3
ABR,reits,76.4,96.12,50.36,100.0,63.57,-0.03234265734265729,-0.04234265734265729,10,R3
ABSI,healthcare,28.98,18.0,52.61,46.27,28.17,-0.3214285714285714,-0.3314285714285714,2,R3
ABT,healthcare,36.21,45.72,66.62,13.75,45.08,0.040886511272449244,0.03688651127244924,4,R3
ABUS,healthcare,40.75,23.29,33.32,64.93,45.81,0.31600000000000006,0.30600000000000005,5,R3
ACA,industrials,53.42,67.2,58.16,36.39,72.0,0.11935758608103186,0.10935758608103187,8,R3
ACAD,healthcare,54.21,20.49,91.0,62.69,56.76,-0.4487384222293196,-0.4587384222293196,8,R3
ACCD,tech_software,26.35,19.62,14.89,49.08,39.38,-0.43130724396336384,-0.44130724396336385,2,R3
ACCO,industrials,22.67,60.87,25.56,16.38,26.92,-0.1274131274131275,-0.1374131274131275,2,R3
ACHC,healthcare,28.85,4.55,67.46,36.25,34.38,-0.4223251028806585,-0.4323251028806585,2,R3
ACHR,industrials,31.13,0.0,18.18,,100.0,0.46091205211726405,0.45091205211726404,3,R3
ACIW,tech_software,33.19,62.22,30.81,15.14,73.12,0.6777777777777778,0.6677777777777778,3,R3
ACLS,tech_hardware,62.06,72.68,67.9,88.08,44.7,-0.46456935769912866,-0.47456935769912867,9,R3
ACLX,healthcare,41.83,26.72,48.77,,55.78,0.24468468468468463,0.23468468468468462,5,R3
ACM,industrials,27.83,20.1,39.14,24.2,36.0,0.1591741591741591,0.1551741591741591,2,R3
ACMR,tech_hardware,64.39,38.89,45.21,94.04,95.45,-0.20061412487205732,-0.21061412487205733,10,R3
ACVA,consumer_disc,41.72,9.48,10.0,61.54,91.53,0.36963696369636967,0.35963696369636966,5,R3
ADBE,tech_software,55.9,46.41,95.05,33.03,82.52,-0.3196111297351659,-0.3236111297351659,8,R3
ADI,tech_hardware,64.21,55.21,67.6,83.68,54.55,0.08798328108672937,0.08398328108672937,10,R3
ADM,consumer_staples,47.14,78.95,28.81,50.79,33.33,-0.26712740384615385,-0.27112740384615386,6,R3
