ticker,sector_group,potential_score,valuation_score,quality_score,growth_score,sentiment_score,fwd_return,fwd_return_net,decile,regime_label
GO,consumer_staples,36.17,36.28,48.89,72.59,16.67,-0.3529788352677946,-0.3724273144623684,4,R5
GOGO,industrials,30.24,53.08,44.71,50.53,11.11,-0.42398024135820644,-0.45398024135820647,3,R5
GOLF,consumer_disc,45.95,48.8,57.88,,47.54,0.14088329853563342,0.12165641468002376,6,R5
GOOD,reits,38.58,22.17,50.36,,90.91,-0.2814532758156233,-0.30964180924548274,4,R5
GOOG,tech_software,62.34,43.65,74.14,64.29,66.67,0.654212047569857,0.6495504052831109,9,R5
GPC,consumer_disc,46.15,52.51,46.5,58.67,34.57,0.08674338033530149,0.07936610985250955,6,R5
GPCR,healthcare,32.55,7.16,,,51.85,1.564528136126763,1.5345281361267629,3,R5
GPI,consumer_disc,62.03,52.38,44.88,65.98,83.64,-0.0608594173952578,-0.07670952102410061,9,R5
GPN,industrials,31.51,58.7,48.28,10.17,17.31,-0.30102769436213905,-0.30780763149713986,3,R5
GPOR,energy,61.15,66.56,55.48,29.58,85.58,0.12915312428427828,0.11219065921271412,9,R5
GPRE,industrials,11.58,41.03,22.96,21.51,2.22,0.03375529438131464,0.004213170964782319,1,R5
GPS,consumer_disc,56.43,74.8,42.9,62.69,55.56,-0.3,-0.31605920178794944,8,R5
GRA,industrials,40.07,23.33,49.63,,50.0,-0.3,-0.31809921448573725,4,R5
GRC,industrials,55.14,72.24,45.67,82.1,56.36,0.2826169081195251,0.2526169081195251,8,R5
GRMN,tech_hardware,67.33,41.0,88.0,67.25,82.09,-0.0006734664980658778,-0.007543251194792714,10,R5
GRPN,tech_software,19.63,57.63,46.02,17.86,6.06,0.44938276628407925,0.4193827662840792,1,R5
GRUB,tech_software,29.63,10.34,29.14,,46.97,-0.3,-0.31469165451135317,2,R5
GSAT,industrials,37.16,2.78,59.88,79.37,38.89,0.9658615431731834,0.9393273437634002,4,R5
GSBD,non_bank_financial,51.1,53.73,93.18,62.5,8.89,-0.08883579177614764,-0.10552891210329596,7,R5
GSKY,tech_software,53.6,93.12,47.03,,37.85,-0.3,-0.31834794778798226,8,R5
GSL,industrials,80.01,96.7,91.67,93.73,63.46,0.735249257660302,0.7120057487261165,10,R5
GT,consumer_disc,33.39,62.33,24.17,45.73,21.82,-0.026666641235351562,-0.045723428773024086,3,R5
GTBIF,healthcare,39.55,78.12,53.51,62.7,11.9,-0.01640143797184579,-0.04640143797184579,4,R5
GTES,industrials,53.56,71.15,43.36,25.67,85.45,0.043753005024525615,0.02900477542680442,8,R5
GTHX,healthcare,56.42,60.0,71.03,77.21,47.82,-0.3,-0.32999999999999996,8,R5
GTLB,tech_software,61.76,0.0,45.81,95.02,52.68,-0.3339840500568434,-0.3503334865102401,9,R5
GTLS,industrials,49.49,12.38,23.51,97.14,70.91,0.08064344858278694,0.06461161666588944,7,R5
GTX,consumer_disc,48.63,76.9,92.73,39.58,38.18,0.9773932958789731,0.952508750263389,6,R5
GTY,reits,59.37,59.43,50.36,77.23,69.93,-0.029179267479112925,-0.04884072118084378,9,R5
