ticker,sector_group,potential_score,valuation_score,quality_score,growth_score,sentiment_score,fwd_return,fwd_return_net,decile,regime_label
ACHC,healthcare,61.23,39.29,65.15,41.67,100.0,0.017492711370262537,0.007492711370262537,10,R3
ACHR,industrials,1.21,0.0,21.88,,12.5,1.8770053475935828,1.8670053475935828,1,R3
ACIW,tech_software,26.12,80.42,34.07,9.62,39.15,0.3221739130434782,0.3121739130434782,2,R3
ACLS,tech_hardware,64.59,51.74,55.21,75.0,91.13,0.46270161290322576,0.45270161290322575,10,R3
ACLX,healthcare,12.64,4.9,35.15,,21.36,0.7801807617817946,0.7701807617817946,1,R3
ACM,industrials,37.66,28.57,36.18,14.58,76.92,0.06361199122593231,0.059611991225932304,4,R3
ACMR,tech_hardware,29.55,33.96,39.88,88.46,4.03,1.7431906614785992,1.7331906614785992,3,R3
ACRS,healthcare,46.98,0.0,4.68,98.06,87.7,-0.9365079365079365,-0.9465079365079365,6,R3
ACVA,consumer_disc,21.17,22.73,10.64,82.22,7.02,0.7673568818514005,0.7573568818514005,2,R3
ADBE,tech_software,50.22,58.84,95.18,39.42,44.96,0.7562475856535822,0.7522475856535822,7,R3
ADI,tech_hardware,64.36,37.52,63.93,78.85,71.77,0.1702758442897656,0.1662758442897656,10,R3
ADM,consumer_staples,66.58,71.51,27.2,81.4,98.08,-0.23585695490969982,-0.23985695490969983,10,R3
ADMA,healthcare,48.64,61.7,4.35,80.92,52.27,0.27835051546391765,0.26835051546391764,7,R3
ADNT,consumer_disc,26.31,37.15,27.74,13.33,52.63,-0.019313923320841586,-0.029313923320841588,2,R3
ADP,industrials,54.5,30.0,88.48,25.64,76.47,0.007484894940932518,0.003484894940932518,8,R3
ADPT,healthcare,43.18,28.88,20.65,67.94,53.67,-0.3717277486910995,-0.3817277486910995,5,R3
ADSK,tech_software,52.89,31.68,92.7,34.62,68.8,0.2780007491839245,0.2740007491839245,8,R3
ADT,tech_hardware,35.3,21.35,47.09,3.64,88.52,-0.2650602409638555,-0.2750602409638555,4,R3
ADUS,healthcare,43.44,12.26,57.47,37.5,90.0,-0.1092572117800783,-0.1192572117800783,6,R3
AEE,utilities,45.55,47.3,26.09,78.57,44.9,-0.14406568798208508,-0.14806568798208508,6,R3
AEHR,tech_hardware,45.15,7.58,36.23,,93.55,-0.07512437810945283,-0.08512437810945282,6,R3
AEIS,tech_hardware,49.97,32.31,68.76,,72.13,0.2058684892764553,0.19586848927645528,7,R3
AEO,consumer_disc,33.73,52.31,30.13,43.42,29.63,0.5816890292028414,0.5716890292028414,3,R3
AEP,utilities,53.78,50.7,41.3,61.9,73.47,-0.09523239099185432,-0.09923239099185432,8,R3
AERI,healthcare,44.39,0.0,38.15,,100.0,0.0,-0.01,6,R3
AFCG,reits,54.9,81.55,50.38,,56.39,-0.09620991253644318,-0.10620991253644317,9,R3
AFRM,non_bank_financial,10.21,32.26,8.3,,9.38,3.5046535677352644,3.4946535677352646,1,R3
AGEN,healthcare,45.99,48.94,77.17,54.96,49.78,-0.6979409891742729,-0.707940989174273,6,R3
AGIO,healthcare,40.73,59.49,55.71,,46.49,-0.16666666666666663,-0.17666666666666664,5,R3
AGL,healthcare,35.9,0.0,39.19,75.0,50.0,-0.5055762081784387,-0.5155762081784387,4,R3
AGNC,reits,47.04,90.29,50.38,14.58,25.56,0.11338582677165365,0.10338582677165366,6,R3
AGR,utilities,46.72,67.47,58.7,47.62,10.2,-0.17854386416259316,-0.18254386416259316,6,R3
AGX,industrials,43.26,50.0,69.23,27.08,65.38,0.26962750716332384,0.25962750716332383,5,R3
AGYS,tech_software,46.94,9.61,52.7,46.63,98.64,-0.02944149608289104,-0.03944149608289104,6,R3
AHCO,healthcare,62.75,74.92,33.75,94.17,71.31,-0.6482830385015609,-0.6582830385015609,10,R3
AHH,reits,29.89,15.53,50.38,52.08,50.38,0.15217391304347827,0.14217391304347826,3,R3
AI,tech_software,9.88,0.0,36.4,,17.25,1.5504915102770331,1.5404915102770331,1,R3
AIMC,industrials,38.78,20.61,45.97,18.95,86.67,0.03888702648340603,0.028887026483406027,4,R3
AIR,industrials,55.55,64.91,45.67,,78.12,0.27594654788418715,0.26594654788418715,9,R3
AIRC,reits,51.37,95.15,50.38,20.83,36.09,0.0822429906542057,0.07224299065420571,8,R3
AIV,reits,36.0,16.23,50.38,,89.47,0.1005586592178771,0.0905586592178771,4,R3
AJG,non_bank_financial,52.45,25.32,35.83,51.72,93.75,0.23323120691541743,0.22923120691541743,8,R3
AJRD,industrials,53.86,29.02,77.45,56.0,65.62,0.036831753978187054,0.026831753978187052,8,R3
AKAM,tech_software,40.9,77.27,64.17,13.46,56.59,0.3769869513641755,0.3729869513641755,5,R3
AKR,reits,33.85,28.4,50.38,62.5,30.08,0.26714513556618824,0.25714513556618823,3,R3
AKRO,healthcare,34.58,4.23,,,50.9,-0.5740875912408758,-0.5840875912408758,4,R3
AKYA,healthcare,46.54,76.6,18.48,64.89,57.41,-0.4691745036572623,-0.47917450365726233,6,R3
ALB,industrials,54.79,2.44,44.66,100.0,84.78,-0.3817443434538774,-0.3857443434538774,8,R3
ALDX,healthcare,42.35,11.88,62.51,,57.48,-0.5201149425287357,-0.5301149425287357,5,R3
ALE,utilities,50.91,63.27,34.78,71.43,53.06,0.00017568517217148027,-0.00982431482782852,7,R3
ALEC,healthcare,31.87,13.53,57.28,,41.84,-0.13976164680390035,-0.14976164680390036,3,R3
ALGM,tech_hardware,51.06,19.05,61.72,59.62,72.58,-0.10126582278481011,-0.1112658227848101,8,R3
ALGN,healthcare,37.5,44.39,82.99,60.19,2.46,0.31242294926505454,0.30842294926505454,4,R3
ALKS,healthcare,41.05,82.98,51.09,32.82,51.3,0.07730577879831602,0.06730577879831602,5,R3
ALKT,tech_software,41.26,9.85,18.51,76.92,54.07,0.6888279643591502,0.6788279643591502,5,R3
ALLK,healthcare,27.26,19.02,40.59,,40.12,-0.6235154394299287,-0.6335154394299287,2,R3
ALLO,healthcare,41.8,21.82,34.37,,66.47,-0.49602543720190784,-0.5060254372019078,5,R3
ALNY,healthcare,52.39,13.27,52.17,70.23,47.24,-0.1726909320429202,-0.1766909320429202,8,R3
ALRM,tech_software,33.14,45.88,45.33,38.94,35.27,0.2388843977364592,0.2288843977364592,3,R3
ALSN,consumer_disc,59.55,38.13,60.78,42.22,94.74,0.40622646246547833,0.3962264624654783,9,R3
ALT,healthcare,35.7,14.34,31.58,,59.27,-0.31367781155015195,-0.32367781155015196,4,R3
ALTR,tech_software,36.83,16.54,57.13,,46.51,0.8370354079612932,0.8270354079612932,4,R3
ALV,consumer_disc,53.06,44.25,57.55,,63.16,0.4053127677806343,0.3953127677806343,8,R3
ALVR,healthcare,41.9,15.29,,,60.54,-0.8635477582846004,-0.8735477582846004,5,R3
ALX,reits,48.4,88.35,50.38,11.46,81.2,0.08041101618973667,0.07041101618973668,7,R3
ALXO,healthcare,20.54,18.31,5.43,,44.37,0.2777284826974269,0.2677284826974269,2,R3
AMBA,tech_hardware,25.82,5.77,33.78,40.38,41.13,-0.2973367384166363,-0.30733673841663633,2,R3
AMD,tech_hardware,46.13,28.62,62.71,84.62,18.55,1.293345684730585,1.289345684730585,6,R3
AME,industrials,57.21,28.54,83.67,63.16,60.95,0.17942531256854566,0.17542531256854565,9,R3
AMED,healthcare,32.55,41.43,65.96,25.0,33.33,0.12066076131194636,0.11066076131194637,3,R3
AMG,non_bank_financial,53.27,58.8,56.59,41.38,74.29,-0.06348303960583668,-0.07348303960583667,8,R3
AMGN,healthcare,35.68,59.57,27.17,31.3,41.09,0.1999240474281614,0.19592404742816139,4,R3
AMH,reits,39.02,21.36,50.38,55.21,42.86,0.23102310231023115,0.22702310231023115,5,R3
AMK,non_bank_financial,44.41,38.09,15.68,68.97,85.71,0.27695652173913055,0.26695652173913054,6,R3
AMKR,tech_hardware,53.41,71.24,34.42,32.69,91.94,0.281882145998241,0.271882145998241,8,R3
AMLX,healthcare,43.13,4.98,20.61,97.71,20.0,-0.5626522327469554,-0.5726522327469554,5,R3
AMOT,tech_hardware,38.37,6.25,42.28,74.55,70.49,-0.018715807659084316,-0.028715807659084318,4,R3
AMP,non_bank_financial,56.24,34.16,41.67,51.72,97.14,0.233698768763704,0.229698768763704,9,R3
AMPH,healthcare,50.47,45.32,52.62,60.0,75.0,0.9564596716630978,0.9464596716630977,7,R3
AMPL,tech_software,43.25,0.0,47.86,90.38,23.64,0.020695364238410674,0.010695364238410674,5,R3
AMPX,industrials,19.66,0.0,3.19,,80.77,-0.44640605296343006,-0.45640605296343006,2,R3
AMPY,energy,40.2,19.32,37.74,22.73,97.0,-0.3253697383390216,-0.3353697383390216,5,R3
AMRC,industrials,33.54,13.55,41.9,85.42,36.54,-0.531501575078754,-0.541501575078754,3,R3
AMRK,non_bank_financial,59.72,56.78,38.69,79.31,96.88,-0.1370083816892328,-0.1470083816892328,9,R3
AMRN,healthcare,21.33,38.77,40.22,15.27,46.83,0.06611570247933884,0.05611570247933884,2,R3
AMRX,healthcare,18.39,38.64,38.44,32.0,13.89,1.7688442211055277,1.7588442211055277,1,R3
AMSWA,tech_software,43.04,61.22,62.85,,42.05,-0.20991253644314878,-0.2199125364431488,5,R3
AMT,industrials,42.82,24.26,50.15,,56.67,0.01983331575060654,0.01583331575060654,5,R3
AMWD,consumer_disc,32.09,29.47,9.01,,67.57,0.8524355300859601,0.8424355300859601,3,R3
AMWL,tech_software,5.59,0.0,6.71,12.74,33.91,-0.5653710247349824,-0.5753710247349824,1,R3
AMZN,consumer_disc,30.06,2.86,47.48,44.74,25.93,0.8301190476190474,0.8261190476190474,3,R3
AN,consumer_disc,60.93,68.82,58.59,40.0,82.46,0.32712022367194793,0.3171202236719479,10,R3
ANAB,healthcare,13.44,17.52,59.02,2.29,37.15,-0.2560503388189739,-0.2660503388189739,1,R3
ANET,tech_hardware,66.87,16.35,96.71,100.0,65.57,1.0537244561634806,1.0497244561634806,10,R3
ANF,consumer_disc,22.83,32.36,20.73,30.26,32.1,3.221300742034046,3.2113007420340463,2,R3
ANGO,healthcare,0.74,0.0,32.15,,9.02,-0.5504720406681191,-0.5604720406681191,1,R3
ANIK,healthcare,21.15,39.6,13.04,25.19,44.9,-0.21756756756756757,-0.22756756756756757,2,R3
ANIP,healthcare,26.58,4.55,32.78,68.0,36.11,0.4069102659706687,0.3969102659706687,2,R3
ANSS,tech_software,42.94,38.77,82.81,22.6,56.98,0.46885218759054603,0.46485218759054603,5,R3
AORT,healthcare,15.65,2.92,47.41,29.13,29.51,0.5,0.49,1,R3
AOS,industrials,53.73,63.12,87.24,51.05,27.62,0.4378277153558052,0.4278277153558052,8,R3
AOSL,tech_hardware,39.06,85.04,30.24,61.54,28.23,-0.08575428771438565,-0.09575428771438564,5,R3
APA,energy,49.76,37.08,42.14,31.82,80.0,-0.28477785870356875,-0.28877785870356876,7,R3
APAM,non_bank_financial,46.74,56.14,77.33,34.48,51.43,0.5768217734855137,0.5668217734855137,6,R3
APD,industrials,49.62,14.42,63.19,57.89,69.57,-0.11256082939558498,-0.11656082939558499,7,R3
APH,tech_hardware,58.9,28.46,70.92,87.27,57.38,0.27944760357432985,0.27544760357432985,9,R3
APLE,reits,66.34,61.17,50.38,87.5,92.48,0.11208967173739004,0.10208967173739004,10,R3
APLS,healthcare,17.1,10.02,3.26,8.4,54.7,0.3413266292786694,0.3313266292786694,1,R3
APO,non_bank_financial,56.87,23.28,44.44,79.31,78.57,0.550895225464191,0.546895225464191,9,R3
APP,tech_software,49.08,64.97,64.18,82.69,8.53,2.8490028490028494,2.8390028490028496,7,R3
APPF,tech_software,42.7,4.35,41.08,55.29,77.71,0.6743215031315242,0.6643215031315242,5,R3
APPN,tech_software,26.97,0.0,24.8,57.21,31.3,0.04914004914004888,0.03914004914004888,2,R3
APPS,tech_software,53.83,75.45,56.87,86.06,28.29,-0.6017060367454068,-0.6117060367454068,8,R3
APTV,consumer_disc,31.9,17.57,57.76,44.44,22.81,-0.109631697626973,-0.113631697626973,3,R3
APY,industrials,64.14,35.07,51.92,91.67,98.08,-0.07667617689015682,-0.08667617689015682,10,R3
AQUA,industrials,27.93,13.97,30.13,32.63,54.29,0.2595959595959596,0.2495959595959596,2,R3
AR,energy,57.0,81.16,60.19,11.36,59.0,-0.2613746369796708,-0.2713746369796708,9,R3
ARCB,industrials,47.01,83.06,52.15,75.68,15.91,0.7026594971661095,0.6926594971661095,6,R3
ARCC,non_bank_financial,52.85,2.97,61.29,,91.43,0.221976401179941,0.211976401179941,8,R3
ARCO,consumer_disc,64.87,57.34,39.39,80.65,100.0,0.47320261437908484,0.46320261437908483,10,R3
ARCT,healthcare,60.48,89.36,36.72,94.66,48.92,1.016509433962264,1.006509433962264,9,R3
ARDX,healthcare,55.63,12.77,70.65,85.5,49.76,2.185964912280702,2.175964912280702,9,R3
ARE,reits,41.9,28.16,50.38,68.75,27.07,-0.074722424831834,-0.078722424831834,5,R3
ARES,non_bank_financial,39.93,6.03,29.53,,82.86,0.7905810001618385,0.7865810001618385,5,R3
ARHS,consumer_disc,46.79,32.25,67.21,96.05,34.57,0.10690423162583507,0.09690423162583507,6,R3
ARKO,consumer_disc,61.0,66.1,22.67,94.74,81.48,-0.0493827160493826,-0.059382716049382604,10,R3
ARMK,consumer_disc,38.4,17.13,23.23,3.23,93.94,-0.01982608695652177,-0.02382608695652177,4,R3
ARNC,industrials,24.97,13.55,12.39,76.84,31.43,0.4172967863894139,0.4072967863894139,2,R3
ARQT,healthcare,35.27,15.69,30.35,,58.76,-0.7202702702702704,-0.7302702702702704,4,R3
ARRY,tech_hardware,41.04,0.0,10.59,,95.97,-0.23383341955509562,-0.24383341955509563,5,R3
ARTNA,utilities,47.89,35.99,89.13,16.67,89.8,-0.32589792060491496,-0.33589792060491497,7,R3
ARVN,healthcare,56.11,57.38,46.25,83.21,52.57,0.13329435837474435,0.12329435837474435,9,R3
ARW,tech_hardware,53.12,83.67,41.93,61.82,36.07,0.10557521277613091,0.09557521277613092,8,R3
ARWR,healthcare,45.72,16.79,47.16,76.34,35.02,-0.02736686390532539,-0.03736686390532539,6,R3
ASAN,tech_software,44.45,0.0,42.62,91.83,22.48,0.39651416122004357,0.38651416122004356,6,R3
ASC,industrials,48.56,2.73,37.97,91.89,100.0,0.10421836228287829,0.09421836228287829,7,R3
ASH,industrials,47.65,50.35,41.57,13.16,76.09,-0.2278354632587859,-0.2378354632587859,7,R3
ASIX,industrials,52.83,78.58,69.4,76.32,39.13,-0.2835095741640469,-0.2935095741640469,8,R3
ASLE,industrials,44.98,39.17,56.52,86.49,40.91,-0.3323057953144266,-0.3423057953144266,6,R3
ASO,consumer_disc,60.09,74.23,64.65,21.05,91.36,0.21815691645470547,0.20815691645470547,9,R3
ATEC,healthcare,38.83,0.0,31.09,86.41,61.48,0.21214574898785443,0.20214574898785442,4,R3
ATEN,tech_software,42.29,48.89,61.79,25.0,90.12,-0.18836915297092294,-0.19836915297092295,5,R3
ATEX,industrials,19.18,0.0,9.36,86.96,23.33,-0.013055641902393611,-0.023055641902393613,1,R3
ATI,industrials,52.06,49.02,29.3,46.32,99.05,0.4300066979236439,0.42000669792364387,8,R3
ATKR,industrials,85.86,93.11,95.2,95.79,78.1,0.3492687385740403,0.3392687385740403,10,R3
ATNI,industrials,47.22,21.74,54.22,,93.33,-0.14332493702770788,-0.15332493702770789,7,R3
ATO,utilities,60.85,72.64,17.39,90.48,83.67,0.08120649651972167,0.07720649651972167,10,R3
ATRA,healthcare,35.85,31.93,26.05,,57.77,-0.8254878048780487,-0.8354878048780487,4,R3
ATRC,healthcare,26.96,0.0,44.84,66.99,34.43,-0.2034700315457414,-0.2134700315457414,2,R3
ATRI,healthcare,54.38,62.31,63.13,,66.39,-0.3711355392292255,-0.3811355392292255,8,R3
ATRO,industrials,10.5,0.0,17.04,48.0,18.75,0.6174757281553398,0.6074757281553398,1,R3
ATVI,tech_software,35.89,45.03,58.75,1.92,71.9,0.24679783441172587,0.24279783441172587,4,R3
AUPH,healthcare,57.2,33.57,93.48,74.81,53.66,0.9699074074074072,0.9599074074074072,9,R3
AUR,tech_software,0.0,0.0,0.39,,6.98,1.8099173553719008,1.7999173553719008,1,R3
AVA,utilities,44.65,49.49,43.48,59.52,38.78,-0.1450928381962866,-0.1550928381962866,6,R3
AVAV,industrials,47.33,14.04,53.33,,100.0,0.4242353490544011,0.41423534905440107,7,R3
AVB,reits,47.61,76.7,50.38,29.17,27.82,0.18031419435562346,0.17631419435562345,7,R3
AVDX,tech_software,38.96,2.84,15.86,69.23,62.79,0.14185110663983913,0.13185110663983912,4,R3
AVEO,healthcare,49.24,68.09,65.22,,54.55,0.0033444816053511683,-0.006655518394648832,7,R3
AVGO,tech_hardware,46.5,50.6,73.5,30.77,61.29,0.9769447047797561,0.9729447047797561,6,R3
AVID,tech_software,29.79,56.75,39.49,17.31,67.54,0.016923655509589963,0.006923655509589963,3,R3
AVIR,healthcare,41.92,54.74,67.69,,44.37,-0.30353430353430344,-0.31353430353430345,5,R3
AVNS,healthcare,25.32,42.18,39.83,5.83,51.64,-0.27309682187730955,-0.28309682187730956,2,R3
AVPT,tech_software,36.88,2.99,40.88,56.73,56.4,1.0048661800486616,0.9948661800486616,4,R3
AVT,tech_hardware,58.44,63.49,19.27,78.18,85.25,0.1696288552012546,0.15962885520125458,9,R3
AVTE,healthcare,34.8,9.8,56.0,,48.17,-0.3117723156532989,-0.3217723156532989,4,R3
AVTR,industrials,33.41,54.14,54.18,26.32,10.48,0.06590801327643425,0.06190801327643425,3,R3
AVXL,healthcare,26.69,12.83,,,42.32,-0.32505399568034554,-0.33505399568034555,2,R3
AVY,industrials,52.44,56.51,59.39,51.05,51.43,0.1024272983114447,0.0984272983114447,8,R3
AWK,utilities,43.43,45.0,97.83,7.14,4.08,-0.105909764880322,-0.109909764880322,6,R3
AXGN,healthcare,34.93,0.0,44.57,28.16,90.16,-0.1763527054108216,-0.1863527054108216,4,R3
AXL,industrials,38.08,52.38,19.03,41.67,75.0,0.03964194373401542,0.029641943734015415,4,R3
AXNX,healthcare,53.28,0.0,31.37,87.38,91.8,0.10107148568687019,0.0910714856868702,8,R3
AXON,industrials,48.78,2.63,39.48,96.0,71.88,0.5007533297173508,0.49675332971735076,7,R3
AXSM,healthcare,33.49,7.2,26.94,,54.99,0.15648904447037482,0.1464890444703748,3,R3
AXTA,industrials,37.18,46.61,49.93,39.47,30.43,0.2952493129171576,0.2852493129171576,4,R3
AYI,industrials,49.64,72.01,65.65,29.47,46.67,0.39243282763662957,0.38243282763662956,7,R3
AYX,tech_software,52.07,10.98,54.31,71.15,61.63,-0.06808762581409122,-0.07808762581409122,8,R3
AZEK,industrials,31.58,27.47,53.14,64.58,7.69,0.8390748031496063,0.8290748031496062,3,R3
AZO,consumer_disc,66.61,39.04,88.65,39.47,95.06,0.0287813541590638,0.0247813541590638,10,R3
AZPN,tech_software,72.42,15.31,98.63,,88.18,-0.017672833495618323,-0.021672833495618323,10,R3
AZZ,industrials,39.29,25.0,45.02,98.95,32.38,0.4366778436935774,0.4266778436935774,5,R3
B,industrials,44.95,63.0,54.11,22.92,44.23,0.03391959798994981,0.02391959798994981,6,R3
BA,industrials,40.36,33.33,22.48,76.0,34.38,0.19607328468686025,0.19207328468686025,5,R3
BAH,industrials,56.81,40.43,65.81,33.33,92.16,0.23786309161080643,0.23386309161080643,9,R3
BALY,consumer_disc,39.67,22.06,36.97,95.92,36.36,-0.4045407636738906,-0.4145407636738906,5,R3
BAND,tech_software,38.81,17.66,31.16,66.83,47.87,-0.3899782135076253,-0.3999782135076253,4,R3
BASE,tech_software,28.01,0.0,34.7,53.85,33.33,0.6938159879336352,0.6838159879336352,2,R3
BAX,healthcare,21.56,8.77,46.39,3.88,36.89,-0.186031746031746,-0.190031746031746,2,R3
BBBY,consumer_disc,0.0,0.0,8.14,2.63,20.37,0.3068181818181819,0.29681818181818187,1,R3
BBIO,healthcare,62.43,27.66,85.87,87.79,56.91,4.2362204724409445,4.226220472440945,10,R3
BBW,consumer_disc,53.78,50.71,18.28,,96.3,-0.00046860356138711534,-0.010468603561387116,8,R3
BBWI,consumer_disc,40.07,56.94,84.69,27.63,24.69,0.07069143446852433,0.06669143446852432,5,R3
BBY,consumer_disc,45.62,56.02,65.34,11.84,60.49,-0.007602339181286721,-0.011602339181286721,6,R3
BC,consumer_disc,56.49,83.56,64.67,,45.45,0.25018670649738617,0.24018670649738616,9,R3
BCPC,industrials,32.51,23.98,63.24,42.11,32.61,0.1671397562197363,0.1571397562197363,3,R3
BCRX,healthcare,64.62,23.93,83.7,90.84,61.28,-0.4006968641114983,-0.4106968641114983,10,R3
BCSF,non_bank_financial,44.71,50.39,56.63,44.83,65.71,0.4610630407911003,0.45106304079110027,6,R3
BCYC,healthcare,34.78,19.12,55.47,45.8,44.82,-0.36621621621621614,-0.37621621621621615,4,R3
BDC,industrials,60.6,54.78,40.78,71.58,94.29,0.02757558790593495,0.01757558790593495,9,R3
BDN,reits,16.62,12.62,50.38,,6.02,0.08461538461538476,0.07461538461538476,1,R3
BDX,healthcare,50.39,40.87,49.41,20.39,83.61,-0.048309178743961345,-0.05230917874396135,7,R3
BEAM,healthcare,59.55,31.89,37.21,100.0,51.44,-0.30759396573766307,-0.3175939657376631,9,R3
BELFB,tech_hardware,66.53,76.94,45.68,80.0,100.0,0.8696456086286595,0.8596456086286595,10,R3
BEN,non_bank_financial,49.77,48.4,33.92,75.86,48.57,0.1536036036036037,0.1496036036036037,7,R3
BFLY,healthcare,17.76,0.0,14.59,66.02,22.95,-0.5365853658536586,-0.5465853658536586,1,R3
BG,consumer_staples,55.46,59.26,28.42,83.72,71.15,-0.02422373926447907,-0.028223739264479072,9,R3
BGCP,non_bank_financial,30.74,73.94,19.56,6.9,68.75,0.18133333333333335,0.17133333333333334,3,R3
BGNE,healthcare,52.79,37.33,58.7,82.44,34.4,-0.20410111848685997,-0.21410111848685998,8,R3
BGS,consumer_staples,12.27,10.26,33.21,34.88,9.62,0.011406844106463865,0.0014068441064638646,1,R3
BHC,healthcare,6.63,0.0,52.28,20.0,2.78,0.3455414012738851,0.3355414012738851,1,R3
BHE,tech_hardware,48.44,45.63,20.92,81.82,80.33,0.031936127744510934,0.021936127744510932,7,R3
BHVN,healthcare,13.79,2.27,20.16,,30.45,2.3501440922190198,2.34014409221902,1,R3
BIGC,tech_software,29.35,0.0,29.94,77.4,4.65,-0.010297482837528626,-0.02029748283752863,3,R3
BIIB,healthcare,36.51,74.47,43.48,19.85,52.0,-0.0819370215224614,-0.08593702152246141,4,R3
BILL,tech_software,61.05,0.0,63.13,99.52,42.83,-0.2989170337738619,-0.3029170337738619,10,R3
BIO,healthcare,30.74,55.22,69.77,13.59,18.03,-0.23717567599705114,-0.24117567599705114,3,R3
BIRD,consumer_disc,6.37,0.0,4.42,51.32,4.94,-0.5495867768595041,-0.5595867768595041,1,R3
BJRI,consumer_disc,31.04,20.45,21.21,64.52,45.45,0.2460197119029568,0.23601971190295679,3,R3
BKD,healthcare,15.77,22.5,22.27,4.17,46.67,1.0659340659340657,1.0559340659340657,1,R3
BKE,consumer_disc,71.74,68.45,96.25,76.32,80.25,0.06040892193308545,0.050408921933085445,10,R3
BKI,tech_software,41.52,47.21,69.69,26.44,54.84,0.2268825910931176,0.21688259109311758,5,R3
BKNG,consumer_disc,65.29,28.25,91.24,69.39,72.73,0.7471569370735407,0.7431569370735407,10,R3
BL,tech_software,43.68,12.23,65.57,52.4,53.49,-0.13527575442247652,-0.14527575442247653,6,R3
BLBD,consumer_disc,7.24,0.61,14.63,4.44,38.6,1.3389355742296916,1.3289355742296916,1,R3
BLCO,healthcare,26.77,26.43,50.82,,37.97,-0.009671179883945835,-0.019671179883945837,2,R3
BLFS,healthcare,7.38,0.0,26.24,,25.82,-0.068131868131868,-0.078131868131868,1,R3
BLK,non_bank_financial,37.39,24.86,60.71,31.03,37.14,0.1504761032777877,0.1464761032777877,4,R3
BLKB,tech_software,29.53,38.71,46.77,15.38,64.73,0.4060482500849474,0.3960482500849474,3,R3
BLMN,consumer_disc,68.05,98.08,33.33,,81.82,0.3679678530424797,0.3579678530424797,10,R3
BLND,tech_software,32.22,0.0,11.66,92.31,5.23,0.7569444444444444,0.7469444444444444,3,R3
BLNK,industrials,26.64,0.0,34.63,97.92,19.23,-0.7411121239744758,-0.7511121239744758,2,R3
BLUE,healthcare,22.43,10.64,1.09,,51.25,-0.8005780346820809,-0.8105780346820809,2,R3
BMBL,consumer_disc,24.84,8.91,44.33,34.69,41.82,-0.32541567695962004,-0.33541567695962005,2,R3
BMI,tech_hardware,53.74,14.63,76.4,65.45,83.61,0.39785955689072483,0.3878595568907248,8,R3
BMRN,healthcare,34.77,26.02,25.0,35.11,46.08,-0.07343704705768672,-0.07743704705768673,4,R3
BMY,healthcare,57.4,58.29,73.39,24.0,77.78,-0.2625770853618955,-0.2665770853618955,9,R3
BNGO,healthcare,48.65,26.0,6.52,80.15,60.78,-0.8945205479452054,-0.9045205479452054,7,R3
BOOT,consumer_disc,42.55,37.54,57.55,92.11,16.05,0.190179142674344,0.18017914267434398,5,R3
BOX,tech_software,48.88,35.6,70.66,29.33,87.02,-0.19659492451011873,-0.20659492451011874,7,R3
BPMC,healthcare,24.8,24.24,68.48,6.87,50.28,0.8988815338963705,0.8888815338963705,2,R3
BR,industrials,46.31,26.14,57.68,64.1,47.06,0.5335276967930029,0.5295276967930029,6,R3
BRBR,consumer_staples,34.0,21.2,54.2,69.77,30.77,1.0928237129485177,1.0828237129485176,3,R3
